param1,param2
1.4313,0.47753
1.37397,0.40581
1.39463,0.47325
1.46719,0.36639
1.37769,0.52401
1.40571,0.36074
1.51706,0.43444
1.27397,0.49547
1.25649,0.55519
1.31526,0.32908
1.66213,0.51338
1.22,0.4061
1.53891,0.45626
1.35851,0.4136
1.51679,0.50283
1.47017,0.48884
1.3115,0.47858
1.38968,0.34715
1.50776,0.39581
1.28506,0.42116
1.22187,0.65055
1.40798,0.74827
1.16898,0.36997
1.38874,0.34071
1.43429,0.29625
1.34737,0.54842
1.30027,0.3845
1.52171,0.35838
1.50602,0.41057
1.53116,0.39116
1.51691,0.40783
1.15629,0.37466
1.68243,0.60864
1.5409,0.51175
1.45572,0.59631
1.49955,0.5784
1.38113,0.36453
1.36148,0.50965
1.53915,0.49976
1.42821,0.57963
1.52782,0.39754
1.2668,0.58707
1.31506,0.47785
1.31596,0.52424
1.4214,0.50984
1.41405,0.32562
1.39467,0.45962
1.51786,0.42553
1.3102,0.41536
1.37259,0.55411
1.41127,0.63244
1.55732,0.36691
1.3297,0.42659
1.3278,0.46468
1.54777,0.44698
1.12607,0.435
1.48663,0.32399
1.50619,0.35694
1.39836,0.39968
1.10101,0.49085
1.45265,0.54971
1.66426,0.447
1.39629,0.53223
1.33447,0.42945
1.42542,0.44702
1.25919,0.53926
1.49753,0.44176
1.46404,0.56584
1.19396,0.43078
1.33815,0.43336
1.31533,0.52951
1.36883,0.2954
1.29353,0.55304
1.51615,0.47511
1.26933,0.62232
1.45425,0.48335
1.55263,0.48566
1.42126,0.38886
1.4231,0.46985
1.35878,0.4322
1.44608,0.33236
1.20684,0.433
1.49057,0.41799
1.51069,0.43687
1.38512,0.34292
1.59793,0.46428
1.45039,0.66296
1.26216,0.39909
1.53612,0.57589
1.44425,0.43064
1.37971,0.45736
1.42794,0.41174
1.42333,0.39348
1.63264,0.50746
1.76359,0.42472
1.10096,0.67547
1.0894,0.60776
1.57442,0.41693
1.34214,0.47075
1.47053,0.47362
1.32995,0.38142
1.33596,0.4922
1.45341,0.35791
1.34887,0.48883
1.45738,0.42238
1.29853,0.56928
1.31683,0.46803
1.38796,0.38111
1.30479,0.49006
1.46493,0.38391
1.46017,0.37973
1.45544,0.40513
1.24118,0.45082
1.28057,0.61014
1.38854,0.36132
1.30299,0.46258
1.34923,0.4555
1.40923,0.364
1.40924,0.46079
1.38885,0.51059
1.36329,0.3939
1.28955,0.5689
1.38043,0.3771
1.25599,0.62103
1.55862,0.3288
1.31097,0.4723
1.46338,0.35094
1.37542,0.48567
1.28656,0.47856
1.09144,0.6757
1.28504,0.50982
1.16409,0.65814
1.57347,0.35831
0.9961,0.71713
1.49238,0.31883
1.0466,0.56245
1.60075,0.62125
1.37436,0.40464
1.3964,0.48676
1.44458,0.36388
1.35502,0.48307
1.40541,0.39806
1.35271,0.44401
1.47771,0.44213
1.27555,0.49021
1.48757,0.46527
1.23218,0.50284
1.40017,0.43893
1.24664,0.51491
1.34941,0.42987
1.44953,0.39532
1.31136,0.45681
1.32724,0.46018
1.35309,0.48257
