param1,param2
1.57799,5.99542
1.8993,4.757
2.12626,6.18679
1.89383,4.82072
2.30756,5.35907
2.06237,4.75831
1.65932,4.7434
2.27456,6.26736
1.77105,4.74047
1.69628,4.57013
1.51974,5.61138
1.56758,5.79036
1.54919,6.94058
1.55103,6.9404
1.6608,5.80098
2.02694,5.06382
1.87941,6.33908
1.69299,5.35494
1.58178,4.69114
2.58022,6.17689
1.47484,4.20188
2.92193,6.5689
1.10731,5.01879
1.13535,4.57515
2.32899,5.01201
1.66251,6.28305
1.60952,5.13827
1.45965,5.29466
2.10242,5.76369
1.96992,5.52766
2.31049,5.824
1.90339,5.51083
1.49358,5.49559
2.45353,5.71484
1.57448,4.88092
1.95712,6.05704
2.08668,7.20902
1.67211,4.09051
2.21017,7.33959
2.24082,6.84036
2.25042,5.17244
1.67657,5.33609
2.06966,5.60074
2.39668,5.77348
1.48847,4.66405
2.0201,4.25433
1.50953,4.16877
1.687,4.80713
1.45084,5.03173
2.30063,5.35926
1.53166,5.46488
2.08631,5.37381
1.60425,4.82323
2.30649,5.79469
2.33478,5.67469
2.13236,5.35674
1.33335,4.59099
2.72282,5.96978
1.82557,5.07432
1.66982,5.12885
2.56227,5.62302
1.40465,5.43295
2.47266,5.48957
2.00503,5.89652
2.18528,5.66399
1.81706,4.87727
1.64593,4.40254
2.42248,6.01046
1.73342,4.50919
2.1579,5.741
1.99521,4.97815
1.94798,5.293
2.1512,5.50568
1.93504,5.55459
1.85447,5.63697
2.04562,5.64065
1.37579,4.44283
2.61287,6.26532
1.879,4.82333
1.7835,4.7069
1.82964,5.35383
1.75415,5.47504
1.5442,4.64025
2.15432,5.61491
2.20663,5.7402
1.52615,6.08947
2.49103,5.17869
2.56771,5.30951
2.14514,6.05274
1.70611,5.43883
2.20613,5.45095
1.78247,5.69818
2.39349,5.26318
1.53291,6.28375
1.44766,5.31226
2.42618,5.45525
1.62505,5.04
2.29922,5.66359
2.04289,5.69922
1.72904,4.93887
1.90185,5.74736
1.73226,6.42495
1.50778,6.53365
2.08251,6.6141
2.24615,5.30727
1.71187,5.89568
1.98237,5.24055
1.86762,5.34304
2.41687,5.34454
1.59272,5.00027
1.83768,5.54403
2.00938,5.53357
2.21301,6.33005
1.95494,4.64763
2.02657,6.38089
1.83807,4.85175
1.9742,5.56982
1.67207,4.88686
2.48758,5.14163
1.5259,5.80561
1.68777,4.2654
1.69718,4.37807
2.27503,6.65585
1.61726,3.85202
1.6387,3.91432
2.04212,6.78205
2.31335,5.27926
1.81243,5.85641
1.78707,4.64835
1.86354,6.60574
1.94563,7.09128
1.62381,4.07806
2.25669,6.15273
1.78681,5.02696
1.89971,6.33789
1.59692,4.27651
2.10281,4.84369
1.58544,6.03503
1.56916,6.07048
2.13309,5.09009
1.75729,5.71527
2.41528,5.61044
1.57244,5.71071
1.8331,6.16939
1.82773,5.32257
2.12805,5.83167
2.79201,6.61849
1.28683,4.42489
1.89898,6.48108
1.70644,4.93199
2.59818,5.49584
1.5486,5.36597
1.83582,6.22107
1.91062,4.83524
1.8677,5.0837
1.97751,6.03769
