param1,param2
3.2821,0.64857
3.56997,0.77584
2.44632,0.54689
4.59851,0.8838
2.77272,0.57489
5.07896,1.04367
2.55644,0.6273
4.71733,0.91267
3.10087,0.61471
2.16792,0.4951
2.35394,0.49702
3.27118,0.75068
2.85605,0.61487
2.76404,0.55122
3.82979,0.73139
2.87188,0.5231
3.14853,0.52733
3.4657,0.7713
3.11526,0.6898
2.5645,0.6411
5.6102,1.18937
1.6954,0.34575
3.48876,0.80809
3.42081,0.70236
3.06407,0.69745
2.51903,0.50681
4.76047,0.89724
2.07804,0.49511
4.65726,0.97119
2.22682,0.51319
2.56955,0.52441
3.24172,0.68698
2.81861,0.6295
2.77488,0.61862
2.89625,0.66177
4.34574,1.03143
2.8839,0.56442
4.88776,1.09939
2.83367,0.59689
3.21961,0.56014
2.66712,0.60949
3.11969,0.62452
2.67399,0.54904
4.19852,0.81384
3.64982,0.90009
3.00642,0.6664
3.77462,0.81444
2.67448,0.51858
3.44705,0.86108
6.74293,1.51457
2.31669,0.56121
4.05591,0.82332
2.99094,0.65919
3.09484,0.59377
2.52063,0.45837
2.41697,0.42151
4.44471,0.92397
3.50687,0.80317
4.00573,0.75661
2.76037,0.66518
3.13982,0.68701
3.56623,0.74448
4.00388,0.82936
3.23975,0.59458
3.46272,0.76515
2.60656,0.56643
3.28485,0.66187
3.80859,0.87908
3.5662,0.65857
1.96408,0.46522
3.28103,0.66344
4.82726,1.10394
5.17519,0.95233
1.46236,0.33149
4.96488,0.77232
7.70282,1.61962
1.65444,0.38852
2.97284,0.72705
3.7567,0.7245
2.6085,0.56399
4.98745,1.09516
3.37372,0.60449
2.8931,0.561
3.16563,0.67267
3.26041,0.69538
3.81745,0.77293
2.6997,0.47669
4.49538,1.10502
3.30142,0.82691
2.48285,0.53336
3.6239,0.7571
3.61432,0.73986
2.93768,0.61712
3.76194,0.71896
2.38779,0.4593
4.66257,1.03008
3.86215,0.81733
2.79218,0.58706
2.5685,0.52898
2.81082,0.62541
2.24622,0.5142
2.73407,0.58142
4.11044,0.78383
4.99866,1.10304
3.83214,0.72625
3.73186,0.73853
2.78494,0.58251
3.55996,0.68907
3.40224,0.7359
3.26658,0.6944
3.45563,0.71157
3.30345,0.67174
3.34734,0.66434
2.77413,0.55029
2.22642,0.36976
3.18126,0.52474
6.95624,1.43333
2.61864,0.53216
3.94563,0.81886
2.84328,0.62193
5.00876,0.98875
2.9189,0.66098
3.64167,0.67644
2.18203,0.40011
2.52139,0.44299
5.13951,1.20362
2.60828,0.42154
2.62011,0.41926
2.56669,0.52698
4.24482,0.96286
2.28194,0.43224
3.35361,0.62206
2.17246,0.47734
4.20507,0.94614
2.23376,0.49731
3.46633,0.70515
1.87431,0.42476
1.46719,0.34041
5.29239,1.19405
3.35451,0.65499
2.90772,0.5976
2.34268,0.5063
3.57455,0.59045
1.41531,0.2355
3.50146,0.61906
3.7466,0.58725
1.97477,0.50594
7.25387,1.58011
0.99055,0.18505
1.63305,0.30957
3.39997,0.61494
1.94739,0.3018
2.98209,0.50325
3.18187,0.64542
3.13761,0.58403
3.25859,0.69623
3.46578,0.7456
3.2091,0.71585
3.10955,0.56399
2.79511,0.57048
3.92767,0.78891
3.37255,0.8256
2.40562,0.43183
3.80112,0.92965
1.9741,0.35001
2.34278,0.50994
4.32472,0.84132
3.0228,0.52519
2.47811,0.44859
2.6094,0.52281
4.81674,1.05884
4.73948,0.97412
2.18244,0.5154
4.47985,0.95157
2.89283,0.6404
3.00576,0.68511
2.74259,0.61724
3.10602,0.65221
3.7536,0.86374
2.96167,0.66928
2.02488,0.39193
1.74618,0.31442
4.24997,0.82334
3.81463,0.81796
3.68514,0.70234
2.91347,0.73595
2.91827,0.76579
2.85591,0.73008
2.78413,0.53848
2.78639,0.60462
3.57215,0.79033
3.18545,0.7941
5.31756,1.16134
2.14907,0.49279
4.2232,0.65357
1.82872,0.39146
3.6483,0.64962
1.80662,0.40392
4.19944,0.83015
2.49075,0.5926
5.53938,1.08244
2.56796,0.67185
1.8618,0.30817
2.85333,0.50691
2.08063,0.36541
4.50452,1.0587
2.99695,0.60218
2.71436,0.52454
2.04392,0.39114
3.75884,0.67622
2.48466,0.52266
2.40491,0.54919
4.8034,1.01862
4.38779,0.82007
3.64314,0.67137
2.20519,0.57332
1.44915,0.30693
3.68916,0.72858
2.28565,0.50628
1.84298,0.35322
2.42435,0.487
2.84172,0.59081
2.65922,0.66746
3.17907,0.78792
1.84048,0.35037
3.68145,0.67791
2.66809,0.5098
4.47598,0.7464
1.34311,0.26252
1.445,0.28271
2.70577,0.6157
4.97,1.07824
2.81014,0.63206
3.16261,0.67722
3.58571,0.743
3.68095,0.76906
4.4154,0.79575
2.69274,0.657
2.43632,0.54315
2.86377,0.61887
4.79119,1.00844
2.05524,0.41464
3.75709,0.73354
3.19867,0.64826
3.11926,0.61625
3.32629,0.69209
2.78862,0.57091
2.89665,0.56092
3.23248,0.76954
3.1767,0.66106
2.04186,0.51038
3.0917,0.65107
